Temperature [degC],Current [A],SoC,R0 [Ohm]
-10,0,0.8,0.0012831773833972167
-10,0,0.8500000000000001,0.0013283433743290685
-10,0,0.9,0.0013804579792504354
-10,0,0.9500000000000001,0.0014395211981613183
-10,0,1.0,0.0015055330310617167
-10,50,0.0,0.001513136733238796
-10,50,0.05,0.001446791507242941
-10,50,0.1,0.0013874299892466498
-10,50,0.15000000000000002,0.0013350521792499224
-10,50,0.2,0.0012896580772527584
-10,50,0.25,0.001251247683255158
-10,50,0.30000000000000004,0.0012198209972571216
-10,50,0.35000000000000003,0.0011953780192586487
-10,50,0.4,0.0011779187492597396
-10,50,0.45,0.001167443187260394
-10,50,0.5,0.0011639513332606123
-10,50,0.55,0.0011674431872603943
-10,50,0.6000000000000001,0.0011779187492597396
-10,50,0.65,0.0011953780192586487
-10,50,0.7000000000000001,0.0012198209972571216
-10,50,0.75,0.001251247683255158
-10,50,0.8,0.0012896580772527584
-10,50,0.8500000000000001,0.0013350521792499224
-10,50,0.9,0.0013874299892466498
-10,50,0.9500000000000001,0.0014467915072429412
-10,50,1.0,0.001513136733238796
-10,100,0.0,0.0015207404354158755
-10,100,0.05,0.001454061816324564
-10,100,0.1,0.001394401999242864
-10,100,0.15000000000000002,0.0013417609841707761
-10,100,0.2,0.0012961387711082999
-10,100,0.25,0.0012575353600554353
-10,100,0.30000000000000004,0.0012259507510121827
-10,100,0.35000000000000003,0.0012013849439785414
-10,100,0.4,0.0011838379389545123
-10,100,0.45,0.0011733097359400944
-10,100,0.5,0.0011698003349352888
-10,100,0.55,0.0011733097359400949
-10,100,0.6000000000000001,0.0011838379389545123
-10,100,0.65,0.0012013849439785414
-10,100,0.7000000000000001,0.0012259507510121827
-10,100,0.75,0.0012575353600554353
-10,100,0.8,0.0012961387711082999
-10,100,0.8500000000000001,0.0013417609841707761
-10,100,0.9,0.001394401999242864
-10,100,0.9500000000000001,0.001454061816324564
-10,100,1.0,0.0015207404354158755
-10,150,0.0,0.0015283441375929547
-10,150,0.05,0.0014613321254061864
-10,150,0.1,0.0014013740092390782
-10,150,0.15000000000000002,0.00134846978909163
-10,150,0.2,0.0013026194649638412
-10,150,0.25,0.0012638230368557123
-10,150,0.30000000000000004,0.0012320805047672436
-10,150,0.35000000000000003,0.0012073918686984339
-10,150,0.4,0.0011897571286492846
-10,150,0.45,0.0011791762846197948
-10,150,0.5,0.0011756493366099651
-10,150,0.55,0.0011791762846197953
-10,150,0.6000000000000001,0.0011897571286492846
-10,150,0.65,0.0012073918686984339
-10,150,0.7000000000000001,0.0012320805047672436
-10,150,0.75,0.0012638230368557123
-10,150,0.8,0.0013026194649638412
-10,150,0.8500000000000001,0.00134846978909163
-10,150,0.9,0.0014013740092390782
-10,150,0.9500000000000001,0.0014613321254061866
-10,150,1.0,0.0015283441375929547
-10,200,0.0,0.001535947839770034
-10,200,0.05,0.0014686024344878095
-10,200,0.1,0.0014083460192352926
-10,200,0.15000000000000002,0.001355178594012484
-10,200,0.2,0.0013091001588193829
-10,200,0.25,0.0012701107136559896
-10,200,0.30000000000000004,0.0012382102585223045
-10,200,0.35000000000000003,0.0012133987934183268
-10,200,0.4,0.0011956763183440574
-10,200,0.45,0.0011850428332994955
-10,200,0.5,0.0011814983382846416
-10,200,0.55,0.001185042833299496
-10,200,0.6000000000000001,0.0011956763183440574
-10,200,0.65,0.0012133987934183268
-10,200,0.7000000000000001,0.0012382102585223045
-10,200,0.75,0.0012701107136559896
-10,200,0.8,0.0013091001588193829
-10,200,0.8500000000000001,0.001355178594012484
-10,200,0.9,0.0014083460192352926
-10,200,0.9500000000000001,0.0014686024344878097
-10,200,1.0,0.001535947839770034
-10,250,0.0,0.0015435515419471135
-10,250,0.05,0.0014758727435694322
-10,250,0.1,0.0014153180292315068
-10,250,0.15000000000000002,0.0013618873989333377
-10,250,0.2,0.0013155808526749242
-10,250,0.25,0.0012763983904562667
-10,250,0.30000000000000004,0.0012443400122773654
-10,250,0.35000000000000003,0.0012194057181382195
-10,250,0.4,0.0012015955080388297
-10,250,0.45,0.0011909093819791959
-10,250,0.5,0.001187347339959318
-10,250,0.55,0.001190909381979196
-10,250,0.6000000000000001,0.0012015955080388297
-10,250,0.65,0.0012194057181382195
-10,250,0.7000000000000001,0.0012443400122773654
-10,250,0.75,0.0012763983904562667
-10,250,0.8,0.0013155808526749242
-10,250,0.8500000000000001,0.0013618873989333377
-10,250,0.9,0.0014153180292315068
-10,250,0.9500000000000001,0.0014758727435694322
-10,250,1.0,0.0015435515419471135
-10,300,0.0,0.0015511552441241929
-10,300,0.05,0.001483143052651055
-10,300,0.1,0.0014222900392277214
-10,300,0.15000000000000002,0.001368596203854192
-10,300,0.2,0.0013220615465304659
-10,300,0.25,0.001282686067256544
-10,300,0.30000000000000004,0.0012504697660324264
-10,300,0.35000000000000003,0.0012254126428581122
-10,300,0.4,0.0012075146977336025
-10,300,0.45,0.0011967759306588965
-10,300,0.5,0.0011931963416339946
-10,300,0.55,0.001196775930658897
-10,300,0.6000000000000001,0.0012075146977336025
-10,300,0.65,0.0012254126428581122
-10,300,0.7000000000000001,0.0012504697660324264
-10,300,0.75,0.001282686067256544
-10,300,0.8,0.0013220615465304659
-10,300,0.8500000000000001,0.001368596203854192
-10,300,0.9,0.0014222900392277214
-10,300,0.9500000000000001,0.0014831430526510553
-10,300,1.0,0.0015511552441241929
-10,350,0.0,0.001558758946301272
-10,350,0.05,0.0014904133617326778
-10,350,0.1,0.0014292620492239354
-10,350,0.15000000000000002,0.0013753050087750454
-10,350,0.2,0.0013285422403860074
-10,350,0.25,0.001288973744056821
-10,350,0.30000000000000004,0.001256599519787487
-10,350,0.35000000000000003,0.0012314195675780047
-10,350,0.4,0.0012134338874283748
-10,350,0.45,0.0012026424793385969
-10,350,0.5,0.001199045343308671
-10,350,0.55,0.001202642479338597
-10,350,0.6000000000000001,0.0012134338874283748
-10,350,0.65,0.0012314195675780047
-10,350,0.7000000000000001,0.001256599519787487
-10,350,0.75,0.001288973744056821
-10,350,0.8,0.0013285422403860074
-10,350,0.8500000000000001,0.0013753050087750454
-10,350,0.9,0.0014292620492239354
-10,350,0.9500000000000001,0.001490413361732678
-10,350,1.0,0.001558758946301272
-10,400,0.0,0.0015663626484783517
-10,400,0.05,0.0014976836708143007
-10,400,0.1,0.00143623405922015
-10,400,0.15000000000000002,0.0013820138136958994
-10,400,0.2,0.0013350229342415489
-10,400,0.25,0.0012952614208570983
-10,400,0.30000000000000004,0.0012627292735425482
-10,400,0.35000000000000003,0.0012374264922978976
-10,400,0.4,0.0012193530771231476
-10,400,0.45,0.0012085090280182975
-10,400,0.5,0.0012048943449833474
-10,400,0.55,0.0012085090280182977
-10,400,0.6000000000000001,0.0012193530771231476
-10,400,0.65,0.0012374264922978976
-10,400,0.7000000000000001,0.0012627292735425482
-10,400,0.75,0.0012952614208570983
-10,400,0.8,0.0013350229342415489
-10,400,0.8500000000000001,0.0013820138136958994
-10,400,0.9,0.00143623405922015
-10,400,0.9500000000000001,0.001497683670814301
-10,400,1.0,0.0015663626484783517
-10,450,0.0,0.0015739663506554311
-10,450,0.05,0.0015049539798959234
-10,450,0.1,0.0014432060692163642
-10,450,0.15000000000000002,0.0013887226186167533
-10,450,0.2,0.0013415036280970901
-10,450,0.25,0.0013015490976573754
-10,450,0.30000000000000004,0.001268859027297609
-10,450,0.35000000000000003,0.0012434334170177903
-10,450,0.4,0.00122527226681792
-10,450,0.45,0.0012143755766979977
-10,450,0.5,0.0012107433466580237
-10,450,0.55,0.0012143755766979981
-10,450,0.6000000000000001,0.00122527226681792
-10,450,0.65,0.0012434334170177903
-10,450,0.7000000000000001,0.001268859027297609
-10,450,0.75,0.0013015490976573754
-10,450,0.8,0.0013415036280970901
-10,450,0.8500000000000001,0.0013887226186167533
-10,450,0.9,0.0014432060692163642
-10,450,0.9500000000000001,0.0015049539798959238
-10,450,1.0,0.0015739663506554311
-10,500,0.0,0.0015815700528325105
-10,500,0.05,0.0015122242889775463
-10,500,0.1,0.0014501780792125787
-10,500,0.15000000000000002,0.0013954314235376073
-10,500,0.2,0.0013479843219526319
-10,500,0.25,0.0013078367744576527
-10,500,0.30000000000000004,0.00127498878105267
-10,500,0.35000000000000003,0.0012494403417376832
-10,500,0.4,0.0012311914565126926
-10,500,0.45,0.0012202421253776983
-10,500,0.5,0.0012165923483327004
-10,500,0.55,0.0012202421253776987
-10,500,0.6000000000000001,0.0012311914565126926
-10,500,0.65,0.0012494403417376832
-10,500,0.7000000000000001,0.00127498878105267
-10,500,0.75,0.0013078367744576527
-10,500,0.8,0.0013479843219526319
-10,500,0.8500000000000001,0.0013954314235376073
-10,500,0.9,0.0014501780792125787
-10,500,0.9500000000000001,0.0015122242889775465
-10,500,1.0,0.0015815700528325105
-10,550,0.0,0.0015891737550095897
-10,550,0.05,0.0015194945980591692
-10,550,0.1,0.0014571500892087929
-10,550,0.15000000000000002,0.001402140228458461
-10,550,0.2,0.0013544650158081734
-10,550,0.25,0.0013141244512579297
-10,550,0.30000000000000004,0.0012811185348077308
-10,550,0.35000000000000003,0.0012554472664575757
-10,550,0.4,0.0012371106462074652
-10,550,0.45,0.0012261086740573987
-10,550,0.5,0.0012224413500073767
-10,550,0.55,0.0012261086740573991
-10,550,0.6000000000000001,0.0012371106462074652
-10,550,0.65,0.0012554472664575757
-10,550,0.7000000000000001,0.0012811185348077308
-10,550,0.75,0.0013141244512579297
-10,550,0.8,0.0013544650158081734
-10,550,0.8500000000000001,0.001402140228458461
-10,550,0.9,0.0014571500892087929
-10,550,0.9500000000000001,0.0015194945980591694
-10,550,1.0,0.0015891737550095897
-10,600,0.0,0.0015967774571866693
-10,600,0.05,0.001526764907140792
-10,600,0.1,0.0014641220992050073
-10,600,0.15000000000000002,0.0014088490333793151
-10,600,0.2,0.0013609457096637149
-10,600,0.25,0.0013204121280582072
-10,600,0.30000000000000004,0.0012872482885627919
-10,600,0.35000000000000003,0.0012614541911774683
-10,600,0.4,0.001243029835902238
-10,600,0.45,0.0012319752227370993
-10,600,0.5,0.0012282903516820532
-10,600,0.55,0.0012319752227370996
-10,600,0.6000000000000001,0.001243029835902238
-10,600,0.65,0.0012614541911774683
-10,600,0.7000000000000001,0.0012872482885627919
-10,600,0.75,0.0013204121280582072
-10,600,0.8,0.0013609457096637149
-10,600,0.8500000000000001,0.0014088490333793151
-10,600,0.9,0.0014641220992050073
-10,600,0.9500000000000001,0.0015267649071407923
-10,600,1.0,0.0015967774571866693
-10,650,0.0,0.0016043811593637485
-10,650,0.05,0.0015340352162224148
-10,650,0.1,0.0014710941092012215
-10,650,0.15000000000000002,0.0014155578383001689
-10,650,0.2,0.0013674264035192561
-10,650,0.25,0.0013266998048584843
-10,650,0.30000000000000004,0.0012933780423178528
-10,650,0.35000000000000003,0.001267461115897361
-10,650,0.4,0.0012489490255970103
-10,650,0.45,0.0012378417714167995
-10,650,0.5,0.0012341393533567297
-10,650,0.55,0.0012378417714168002
-10,650,0.6000000000000001,0.0012489490255970103
-10,650,0.65,0.001267461115897361
-10,650,0.7000000000000001,0.0012933780423178528
-10,650,0.75,0.0013266998048584843
-10,650,0.8,0.0013674264035192561
-10,650,0.8500000000000001,0.0014155578383001689
-10,650,0.9,0.0014710941092012215
-10,650,0.9500000000000001,0.001534035216222415
-10,650,1.0,0.0016043811593637485
-10,700,0.0,0.001611984861540828
-10,700,0.05,0.0015413055253040379
-10,700,0.1,0.0014780661191974359
-10,700,0.15000000000000002,0.0014222666432210228
-10,700,0.2,0.001373907097374798
-10,700,0.25,0.0013329874816587614
-10,700,0.30000000000000004,0.0012995077960729136
-10,700,0.35000000000000003,0.001273468040617254
-10,700,0.4,0.001254868215291783
-10,700,0.45,0.0012437083200965001
-10,700,0.5,0.0012399883550314062
-10,700,0.55,0.0012437083200965006
-10,700,0.6000000000000001,0.001254868215291783
-10,700,0.65,0.001273468040617254
-10,700,0.7000000000000001,0.0012995077960729136
-10,700,0.75,0.0013329874816587614
-10,700,0.8,0.001373907097374798
-10,700,0.8500000000000001,0.0014222666432210228
-10,700,0.9,0.0014780661191974359
-10,700,0.9500000000000001,0.0015413055253040379
-10,700,1.0,0.001611984861540828
0,-400,0.0,0.0011208498768961982
0,-400,0.05,0.0010717049207553647
0,-400,0.1,0.0010277331178925138
0,-400,0.15000000000000002,0.0009889344683076454
0,-400,0.2,0.0009553089720007596
0,-400,0.25,0.0009268566289718561
0,-400,0.30000000000000004,0.000903577439220935
0,-400,0.35000000000000003,0.0008854714027479965
0,-400,0.4,0.0008725385195530405
0,-400,0.45,0.0008647787896360667
0,-400,0.5,0.0008621922129970754
0,-400,0.55,0.0008647787896360669
0,-400,0.6000000000000001,0.0008725385195530405
0,-400,0.65,0.0008854714027479965
0,-400,0.7000000000000001,0.000903577439220935
0,-400,0.75,0.0009268566289718561
0,-400,0.8,0.0009553089720007596
0,-400,0.8500000000000001,0.0009889344683076454
0,-400,0.9,0.0010277331178925138
0,-400,0.9500000000000001,0.0010717049207553647
0,-400,1.0,0.0011208498768961982
0,-350,0.0,0.0011154088580763136
0,-350,0.05,0.0010665024696837366
0,-350,0.1,0.001022744122174589
0,-350,0.15000000000000002,0.0009841338155488703
0,-350,0.2,0.0009506715498065811
0,-350,0.25,0.0009223573249477207
0,-350,0.30000000000000004,0.0008991911409722896
0,-350,0.35000000000000003,0.0008811729978802877
0,-350,0.4,0.0008683028956717149
0,-350,0.45,0.0008605808343465711
0,-350,0.5,0.0008580068139048566
0,-350,0.55,0.0008605808343465712
0,-350,0.6000000000000001,0.0008683028956717149
0,-350,0.65,0.0008811729978802877
0,-350,0.7000000000000001,0.0008991911409722896
0,-350,0.75,0.0009223573249477207
0,-350,0.8,0.0009506715498065811
0,-350,0.8500000000000001,0.0009841338155488703
0,-350,0.9,0.001022744122174589
0,-350,0.9500000000000001,0.0010665024696837366
0,-350,1.0,0.0011154088580763136
0,-300,0.0,0.0011099678392564292
0,-300,0.05,0.0010613000186121086
0,-300,0.1,0.0010177551264566641
0,-300,0.15000000000000002,0.0009793331627900954
0,-300,0.2,0.0009460341276124027
0,-300,0.25,0.0009178580209235857
0,-300,0.30000000000000004,0.0008948048427236445
0,-300,0.35000000000000003,0.0008768745930125791
0,-300,0.4,0.0008640672717903895
0,-300,0.45,0.0008563828790570758
0,-300,0.5,0.0008538214148126378
0,-300,0.55,0.000856382879057076
0,-300,0.6000000000000001,0.0008640672717903895
0,-300,0.65,0.0008768745930125791
0,-300,0.7000000000000001,0.0008948048427236445
0,-300,0.75,0.0009178580209235857
0,-300,0.8,0.0009460341276124027
0,-300,0.8500000000000001,0.0009793331627900954
0,-300,0.9,0.0010177551264566641
0,-300,0.9500000000000001,0.0010613000186121089
0,-300,1.0,0.0011099678392564292
0,-250,0.0,0.0011045268204365446
0,-250,0.05,0.0010560975675404805
0,-250,0.1,0.0010127661307387393
0,-250,0.15000000000000002,0.0009745325100313203
0,-250,0.2,0.0009413967054182241
0,-250,0.25,0.0009133587168994504
0,-250,0.30000000000000004,0.0008904185444749991
0,-250,0.35000000000000003,0.0008725761881448703
0,-250,0.4,0.0008598316479090641
0,-250,0.45,0.0008521849237675801
0,-250,0.5,0.0008496360157204189
0,-250,0.55,0.0008521849237675803
0,-250,0.6000000000000001,0.0008598316479090641
0,-250,0.65,0.0008725761881448703
0,-250,0.7000000000000001,0.0008904185444749991
0,-250,0.75,0.0009133587168994504
0,-250,0.8,0.0009413967054182241
0,-250,0.8500000000000001,0.0009745325100313203
0,-250,0.9,0.0010127661307387393
0,-250,0.9500000000000001,0.0010560975675404807
0,-250,1.0,0.0011045268204365446
0,-200,0.0,0.0010990858016166605
0,-200,0.05,0.0010508951164688526
0,-200,0.1,0.0010077771350208145
0,-200,0.15000000000000002,0.0009697318572725456
0,-200,0.2,0.0009367592832240459
0,-200,0.25,0.0009088594128753151
0,-200,0.30000000000000004,0.0008860322462263537
0,-200,0.35000000000000003,0.0008682777832771615
0,-200,0.4,0.0008555960240277387
0,-200,0.45,0.0008479869684780848
0,-200,0.5,0.0008454506166282001
0,-200,0.55,0.000847986968478085
0,-200,0.6000000000000001,0.0008555960240277387
0,-200,0.65,0.0008682777832771615
0,-200,0.7000000000000001,0.0008860322462263537
0,-200,0.75,0.0009088594128753151
0,-200,0.8,0.0009367592832240459
0,-200,0.8500000000000001,0.0009697318572725456
0,-200,0.9,0.0010077771350208145
0,-200,0.9500000000000001,0.0010508951164688528
0,-200,1.0,0.0010990858016166605
0,-150,0.0,0.0010936447827967757
0,-150,0.05,0.0010456926653972247
0,-150,0.1,0.0010027881393028894
0,-150,0.15000000000000002,0.0009649312045137705
0,-150,0.2,0.0009321218610298673
0,-150,0.25,0.0009043601088511799
0,-150,0.30000000000000004,0.0008816459479777084
0,-150,0.35000000000000003,0.0008639793784094527
0,-150,0.4,0.0008513604001464132
0,-150,0.45,0.0008437890131885892
0,-150,0.5,0.0008412652175359813
0,-150,0.55,0.0008437890131885893
0,-150,0.6000000000000001,0.0008513604001464132
0,-150,0.65,0.0008639793784094527
0,-150,0.7000000000000001,0.0008816459479777084
0,-150,0.75,0.0009043601088511799
0,-150,0.8,0.0009321218610298673
0,-150,0.8500000000000001,0.0009649312045137705
0,-150,0.9,0.0010027881393028894
0,-150,0.9500000000000001,0.001045692665397225
0,-150,1.0,0.0010936447827967757
0,-100,0.0,0.0010882037639768913
0,-100,0.05,0.0010404902143255968
0,-100,0.1,0.0009977991435849648
0,-100,0.15000000000000002,0.0009601305517549955
0,-100,0.2,0.0009274844388356889
0,-100,0.25,0.0008998608048270447
0,-100,0.30000000000000004,0.0008772596497290631
0,-100,0.35000000000000003,0.0008596809735417441
0,-100,0.4,0.0008471247762650878
0,-100,0.45,0.0008395910578990938
0,-100,0.5,0.0008370798184437625
0,-100,0.55,0.000839591057899094
0,-100,0.6000000000000001,0.0008471247762650878
0,-100,0.65,0.0008596809735417441
0,-100,0.7000000000000001,0.0008772596497290631
0,-100,0.75,0.0008998608048270447
0,-100,0.8,0.0009274844388356889
0,-100,0.8500000000000001,0.0009601305517549955
0,-100,0.9,0.0009977991435849648
0,-100,0.9500000000000001,0.0010404902143255968
0,-100,1.0,0.0010882037639768913
0,-50,0.0,0.001082762745157007
0,-50,0.05,0.0010352877632539687
0,-50,0.1,0.00099281014786704
0,-50,0.15000000000000002,0.0009553298989962207
0,-50,0.2,0.0009228470166415105
0,-50,0.25,0.0008953615008029095
0,-50,0.30000000000000004,0.0008728733514804178
0,-50,0.35000000000000003,0.0008553825686740354
0,-50,0.4,0.0008428891523837624
0,-50,0.45,0.0008353931026095984
0,-50,0.5,0.0008328944193515438
0,-50,0.55,0.0008353931026095986
0,-50,0.6000000000000001,0.0008428891523837624
0,-50,0.65,0.0008553825686740354
0,-50,0.7000000000000001,0.0008728733514804178
0,-50,0.75,0.0008953615008029095
0,-50,0.8,0.0009228470166415105
0,-50,0.8500000000000001,0.0009553298989962207
0,-50,0.9,0.00099281014786704
0,-50,0.9500000000000001,0.001035287763253969
0,-50,1.0,0.001082762745157007
0,0,0.0,0.0010773217263371224
0,0,0.05,0.0010300853121823408
0,0,0.1,0.0009878211521491152
0,0,0.15000000000000002,0.0009505292462374456
0,0,0.2,0.0009182095944473321
0,0,0.25,0.0008908621967787743
0,0,0.30000000000000004,0.0008684870532317725
0,0,0.35000000000000003,0.0008510841638063268
0,0,0.4,0.000838653528502437
0,0,0.45,0.0008311951473201029
0,0,0.5,0.000828709020259325
0,0,0.55,0.000831195147320103
0,0,0.6000000000000001,0.000838653528502437
0,0,0.65,0.0008510841638063268
0,0,0.7000000000000001,0.0008684870532317725
0,0,0.75,0.0008908621967787743
0,0,0.8,0.0009182095944473321
0,0,0.8500000000000001,0.0009505292462374456
0,0,0.9,0.0009878211521491152
0,0,0.9500000000000001,0.001030085312182341
0,0,1.0,0.0010773217263371224
0,50,0.0,0.001082762745157007
0,50,0.05,0.0010352877632539687
0,50,0.1,0.00099281014786704
0,50,0.15000000000000002,0.0009553298989962207
0,50,0.2,0.0009228470166415105
0,50,0.25,0.0008953615008029095
0,50,0.30000000000000004,0.0008728733514804178
0,50,0.35000000000000003,0.0008553825686740354
0,50,0.4,0.0008428891523837624
0,50,0.45,0.0008353931026095984
0,50,0.5,0.0008328944193515438
0,50,0.55,0.0008353931026095986
0,50,0.6000000000000001,0.0008428891523837624
0,50,0.65,0.0008553825686740354
0,50,0.7000000000000001,0.0008728733514804178
0,50,0.75,0.0008953615008029095
0,50,0.8,0.0009228470166415105
0,50,0.8500000000000001,0.0009553298989962207
0,50,0.9,0.00099281014786704
0,50,0.9500000000000001,0.001035287763253969
0,50,1.0,0.001082762745157007
0,100,0.0,0.0010882037639768913
0,100,0.05,0.0010404902143255968
0,100,0.1,0.0009977991435849648
0,100,0.15000000000000002,0.0009601305517549955
0,100,0.2,0.0009274844388356889
0,100,0.25,0.0008998608048270447
0,100,0.30000000000000004,0.0008772596497290631
0,100,0.35000000000000003,0.0008596809735417441
0,100,0.4,0.0008471247762650878
0,100,0.45,0.0008395910578990938
0,100,0.5,0.0008370798184437625
0,100,0.55,0.000839591057899094
0,100,0.6000000000000001,0.0008471247762650878
0,100,0.65,0.0008596809735417441
0,100,0.7000000000000001,0.0008772596497290631
0,100,0.75,0.0008998608048270447
0,100,0.8,0.0009274844388356889
0,100,0.8500000000000001,0.0009601305517549955
0,100,0.9,0.0009977991435849648
0,100,0.9500000000000001,0.0010404902143255968
0,100,1.0,0.0010882037639768913
0,150,0.0,0.0010936447827967757
0,150,0.05,0.0010456926653972247
0,150,0.1,0.0010027881393028894
0,150,0.15000000000000002,0.0009649312045137705
0,150,0.2,0.0009321218610298673
0,150,0.25,0.0009043601088511799
0,150,0.30000000000000004,0.0008816459479777084
0,150,0.35000000000000003,0.0008639793784094527
0,150,0.4,0.0008513604001464132
0,150,0.45,0.0008437890131885892
0,150,0.5,0.0008412652175359813
0,150,0.55,0.0008437890131885893
0,150,0.6000000000000001,0.0008513604001464132
0,150,0.65,0.0008639793784094527
0,150,0.7000000000000001,0.0008816459479777084
0,150,0.75,0.0009043601088511799
0,150,0.8,0.0009321218610298673
0,150,0.8500000000000001,0.0009649312045137705
0,150,0.9,0.0010027881393028894
0,150,0.9500000000000001,0.001045692665397225
0,150,1.0,0.0010936447827967757
0,200,0.0,0.0010990858016166605
0,200,0.05,0.0010508951164688526
0,200,0.1,0.0010077771350208145
0,200,0.15000000000000002,0.0009697318572725456
0,200,0.2,0.0009367592832240459
0,200,0.25,0.0009088594128753151
0,200,0.30000000000000004,0.0008860322462263537
0,200,0.35000000000000003,0.0008682777832771615
0,200,0.4,0.0008555960240277387
0,200,0.45,0.0008479869684780848
0,200,0.5,0.0008454506166282001
0,200,0.55,0.000847986968478085
0,200,0.6000000000000001,0.0008555960240277387
0,200,0.65,0.0008682777832771615
0,200,0.7000000000000001,0.0008860322462263537
0,200,0.75,0.0009088594128753151
0,200,0.8,0.0009367592832240459
0,200,0.8500000000000001,0.0009697318572725456
0,200,0.9,0.0010077771350208145
0,200,0.9500000000000001,0.0010508951164688528
0,200,1.0,0.0010990858016166605
0,250,0.0,0.0011045268204365446
0,250,0.05,0.0010560975675404805
0,250,0.1,0.0010127661307387393
0,250,0.15000000000000002,0.0009745325100313203
0,250,0.2,0.0009413967054182241
0,250,0.25,0.0009133587168994504
0,250,0.30000000000000004,0.0008904185444749991
0,250,0.35000000000000003,0.0008725761881448703
0,250,0.4,0.0008598316479090641
0,250,0.45,0.0008521849237675801
0,250,0.5,0.0008496360157204189
0,250,0.55,0.0008521849237675803
0,250,0.6000000000000001,0.0008598316479090641
0,250,0.65,0.0008725761881448703
0,250,0.7000000000000001,0.0008904185444749991
0,250,0.75,0.0009133587168994504
0,250,0.8,0.0009413967054182241
0,250,0.8500000000000001,0.0009745325100313203
0,250,0.9,0.0010127661307387393
0,250,0.9500000000000001,0.0010560975675404807
0,250,1.0,0.0011045268204365446
0,300,0.0,0.0011099678392564292
0,300,0.05,0.0010613000186121086
0,300,0.1,0.0010177551264566641
0,300,0.15000000000000002,0.0009793331627900954
0,300,0.2,0.0009460341276124027
0,300,0.25,0.0009178580209235857
0,300,0.30000000000000004,0.0008948048427236445
0,300,0.35000000000000003,0.0008768745930125791
0,300,0.4,0.0008640672717903895
0,300,0.45,0.0008563828790570758
0,300,0.5,0.0008538214148126378
0,300,0.55,0.000856382879057076
0,300,0.6000000000000001,0.0008640672717903895
0,300,0.65,0.0008768745930125791
0,300,0.7000000000000001,0.0008948048427236445
0,300,0.75,0.0009178580209235857
0,300,0.8,0.0009460341276124027
0,300,0.8500000000000001,0.0009793331627900954
0,300,0.9,0.0010177551264566641
0,300,0.9500000000000001,0.0010613000186121089
0,300,1.0,0.0011099678392564292
0,350,0.0,0.0011154088580763136
0,350,0.05,0.0010665024696837366
0,350,0.1,0.001022744122174589
0,350,0.15000000000000002,0.0009841338155488703
0,350,0.2,0.0009506715498065811
0,350,0.25,0.0009223573249477207
0,350,0.30000000000000004,0.0008991911409722896
0,350,0.35000000000000003,0.0008811729978802877
0,350,0.4,0.0008683028956717149
0,350,0.45,0.0008605808343465711
0,350,0.5,0.0008580068139048566
0,350,0.55,0.0008605808343465712
0,350,0.6000000000000001,0.0008683028956717149
0,350,0.65,0.0008811729978802877
0,350,0.7000000000000001,0.0008991911409722896
0,350,0.75,0.0009223573249477207
0,350,0.8,0.0009506715498065811
0,350,0.8500000000000001,0.0009841338155488703
0,350,0.9,0.001022744122174589
0,350,0.9500000000000001,0.0010665024696837366
0,350,1.0,0.0011154088580763136
0,400,0.0,0.0011208498768961982
0,400,0.05,0.0010717049207553647
0,400,0.1,0.0010277331178925138
0,400,0.15000000000000002,0.0009889344683076454
0,400,0.2,0.0009553089720007596
0,400,0.25,0.0009268566289718561
0,400,0.30000000000000004,0.000903577439220935
0,400,0.35000000000000003,0.0008854714027479965
0,400,0.4,0.0008725385195530405
0,400,0.45,0.0008647787896360667
0,400,0.5,0.0008621922129970754
0,400,0.55,0.0008647787896360669
0,400,0.6000000000000001,0.0008725385195530405
0,400,0.65,0.0008854714027479965
0,400,0.7000000000000001,0.000903577439220935
0,400,0.75,0.0009268566289718561
0,400,0.8,0.0009553089720007596
0,400,0.8500000000000001,0.0009889344683076454
0,400,0.9,0.0010277331178925138
0,400,0.9500000000000001,0.0010717049207553647
0,400,1.0,0.0011208498768961982
0,450,0.0,0.0011262908957160825
0,450,0.05,0.0010769073718269926
0,450,0.1,0.0010327221136104386
0,450,0.15000000000000002,0.0009937351210664205
0,450,0.2,0.0009599463941949381
0,450,0.25,0.0009313559329959912
0,450,0.30000000000000004,0.0009079637374695802
0,450,0.35000000000000003,0.0008897698076157051
0,450,0.4,0.0008767741434343658
0,450,0.45,0.000868976744925562
0,450,0.5,0.0008663776120892942
0,450,0.55,0.0008689767449255622
0,450,0.6000000000000001,0.0008767741434343658
0,450,0.65,0.0008897698076157051
0,450,0.7000000000000001,0.0009079637374695802
0,450,0.75,0.0009313559329959912
0,450,0.8,0.0009599463941949381
0,450,0.8500000000000001,0.0009937351210664205
0,450,0.9,0.0010327221136104386
0,450,0.9500000000000001,0.0010769073718269928
0,450,1.0,0.0011262908957160825
0,500,0.0,0.001131731914535967
0,500,0.05,0.0010821098228986207
0,500,0.1,0.0010377111093283634
0,500,0.15000000000000002,0.0009985357738251956
0,500,0.2,0.0009645838163891166
0,500,0.25,0.0009358552370201265
0,500,0.30000000000000004,0.0009123500357182258
0,500,0.35000000000000003,0.0008940682124834138
0,500,0.4,0.0008810097673156913
0,500,0.45,0.0008731747002150577
0,500,0.5,0.0008705630111815132
0,500,0.55,0.0008731747002150578
0,500,0.6000000000000001,0.0008810097673156913
0,500,0.65,0.0008940682124834138
