Temperature [degC],Current [A],SoC,R1 [Ohm]
-10,50,0.0,0.0022697050998581937
-10,50,0.05,0.0021701872608644113
-10,50,0.1,0.0020811449838699743
-10,50,0.15000000000000002,0.0020025782688748834
-10,50,0.2,0.0019344871158791374
-10,50,0.25,0.001876871524882737
-10,50,0.30000000000000004,0.0018297314958856824
-10,50,0.35000000000000003,0.0017930670288879727
-10,50,0.4,0.0017668781238896092
-10,50,0.45,0.0017511647808905908
-10,50,0.5,0.0017459269998909182
-10,50,0.55,0.0017511647808905915
-10,50,0.6000000000000001,0.0017668781238896092
-10,50,0.65,0.0017930670288879727
-10,50,0.7000000000000001,0.0018297314958856824
-10,50,0.75,0.001876871524882737
-10,50,0.8,0.0019344871158791374
-10,50,0.8500000000000001,0.0020025782688748834
-10,50,0.9,0.0020811449838699743
-10,50,0.9500000000000001,0.0021701872608644117
-10,50,1.0,0.0022697050998581937
-10,100,0.0,0.002281110653123813
-10,100,0.05,0.0021810927244868454
-10,100,0.1,0.0020916029988642957
-10,100,0.15000000000000002,0.002012641476256164
-10,100,0.2,0.0019442081566624495
-10,100,0.25,0.0018863030400831527
-10,100,0.30000000000000004,0.0018389261265182738
-10,100,0.35000000000000003,0.0018020774159678119
-10,100,0.4,0.001775756908431768
-10,100,0.45,0.0017599646039101417
-10,100,0.5,0.001754700502402933
-10,100,0.55,0.001759964603910142
-10,100,0.6000000000000001,0.001775756908431768
-10,100,0.65,0.0018020774159678119
-10,100,0.7000000000000001,0.0018389261265182738
-10,100,0.75,0.0018863030400831527
-10,100,0.8,0.0019442081566624495
-10,100,0.8500000000000001,0.002012641476256164
-10,100,0.9,0.0020916029988642957
-10,100,0.9500000000000001,0.002181092724486846
-10,100,1.0,0.002281110653123813
-10,150,0.0,0.0022925162063894317
-10,150,0.05,0.0021919981881092796
-10,150,0.1,0.002102061013858617
-10,150,0.15000000000000002,0.002022704683637445
-10,150,0.2,0.0019539291974457616
-10,150,0.25,0.0018957345552835683
-10,150,0.30000000000000004,0.001848120757150865
-10,150,0.35000000000000003,0.0018110878030476508
-10,150,0.4,0.0017846356929739268
-10,150,0.45,0.001768764426929692
-10,150,0.5,0.0017634740049149475
-10,150,0.55,0.0017687644269296925
-10,150,0.6000000000000001,0.0017846356929739268
-10,150,0.65,0.0018110878030476508
-10,150,0.7000000000000001,0.001848120757150865
-10,150,0.75,0.0018957345552835683
-10,150,0.8,0.0019539291974457616
-10,150,0.8500000000000001,0.002022704683637445
-10,150,0.9,0.002102061013858617
-10,150,0.9500000000000001,0.0021919981881092796
-10,150,1.0,0.0022925162063894317
-10,200,0.0,0.002303921759655051
-10,200,0.05,0.002202903651731714
-10,200,0.1,0.002112519028852939
-10,200,0.15000000000000002,0.002032767891018726
-10,200,0.2,0.001963650238229074
-10,200,0.25,0.0019051660704839841
-10,200,0.30000000000000004,0.0018573153877834566
-10,200,0.35000000000000003,0.0018200981901274902
-10,200,0.4,0.0017935144775160857
-10,200,0.45,0.001777564249949243
-10,200,0.5,0.0017722475074269622
-10,200,0.55,0.0017775642499492435
-10,200,0.6000000000000001,0.0017935144775160857
-10,200,0.65,0.0018200981901274902
-10,200,0.7000000000000001,0.0018573153877834566
-10,200,0.75,0.0019051660704839841
-10,200,0.8,0.001963650238229074
-10,200,0.8500000000000001,0.002032767891018726
-10,200,0.9,0.002112519028852939
-10,200,0.9500000000000001,0.002202903651731714
-10,200,1.0,0.002303921759655051
-10,250,0.0,0.00231532731292067
-10,250,0.05,0.002213809115354148
-10,250,0.1,0.00212297704384726
-10,250,0.15000000000000002,0.002042831098400006
-10,250,0.2,0.001973371279012386
-10,250,0.25,0.0019145975856843997
-10,250,0.30000000000000004,0.0018665100184160478
-10,250,0.35000000000000003,0.0018291085772073289
-10,250,0.4,0.0018023932620582445
-10,250,0.45,0.0017863640729687935
-10,250,0.5,0.0017810210099389768
-10,250,0.55,0.0017863640729687941
-10,250,0.6000000000000001,0.0018023932620582445
-10,250,0.65,0.0018291085772073289
-10,250,0.7000000000000001,0.0018665100184160478
-10,250,0.75,0.0019145975856843997
-10,250,0.8,0.001973371279012386
-10,250,0.8500000000000001,0.002042831098400006
-10,250,0.9,0.00212297704384726
-10,250,0.9500000000000001,0.0022138091153541483
-10,250,1.0,0.00231532731292067
-10,300,0.0,0.002326732866186289
-10,300,0.05,0.0022247145789765824
-10,300,0.1,0.0021334350588415817
-10,300,0.15000000000000002,0.0020528943057812874
-10,300,0.2,0.0019830923197956987
-10,300,0.25,0.001924029100884816
-10,300,0.30000000000000004,0.0018757046490486392
-10,300,0.35000000000000003,0.001838118964287168
-10,300,0.4,0.0018112720466004037
-10,300,0.45,0.0017951638959883445
-10,300,0.5,0.0017897945124509917
-10,300,0.55,0.001795163895988345
-10,300,0.6000000000000001,0.0018112720466004037
-10,300,0.65,0.001838118964287168
-10,300,0.7000000000000001,0.0018757046490486392
-10,300,0.75,0.001924029100884816
-10,300,0.8,0.0019830923197956987
-10,300,0.8500000000000001,0.0020528943057812874
-10,300,0.9,0.0021334350588415817
-10,300,0.9500000000000001,0.002224714578976583
-10,300,1.0,0.002326732866186289
-10,350,0.0,0.002338138419451908
-10,350,0.05,0.0022356200425990166
-10,350,0.1,0.002143893073835903
-10,350,0.15000000000000002,0.002062957513162568
-10,350,0.2,0.0019928133605790106
-10,350,0.25,0.0019334606160852316
-10,350,0.30000000000000004,0.0018848992796812306
-10,350,0.35000000000000003,0.001847129351367007
-10,350,0.4,0.001820150831142562
-10,350,0.45,0.001803963719007895
-10,350,0.5,0.0017985680149630063
-10,350,0.55,0.0018039637190078955
-10,350,0.6000000000000001,0.001820150831142562
-10,350,0.65,0.001847129351367007
-10,350,0.7000000000000001,0.0018848992796812306
-10,350,0.75,0.0019334606160852316
-10,350,0.8,0.0019928133605790106
-10,350,0.8500000000000001,0.002062957513162568
-10,350,0.9,0.002143893073835903
-10,350,0.9500000000000001,0.0022356200425990166
-10,350,1.0,0.002338138419451908
-10,400,0.0,0.002349543972717527
-10,400,0.05,0.0022465255062214507
-10,400,0.1,0.002154351088830225
-10,400,0.15000000000000002,0.002073020720543849
-10,400,0.2,0.002002534401362323
-10,400,0.25,0.0019428921312856474
-10,400,0.30000000000000004,0.001894093910313822
-10,400,0.35000000000000003,0.0018561397384468463
-10,400,0.4,0.0018290296156847213
-10,400,0.45,0.001812763542027446
-10,400,0.5,0.001807341517475021
-10,400,0.55,0.0018127635420274466
-10,400,0.6000000000000001,0.0018290296156847213
-10,400,0.65,0.0018561397384468463
-10,400,0.7000000000000001,0.001894093910313822
-10,400,0.75,0.0019428921312856474
-10,400,0.8,0.002002534401362323
-10,400,0.8500000000000001,0.002073020720543849
-10,400,0.9,0.002154351088830225
-10,400,0.9500000000000001,0.002246525506221451
-10,400,1.0,0.002349543972717527
-10,450,0.0,0.0023609495259831466
-10,450,0.05,0.002257430969843885
-10,450,0.1,0.002164809103824546
-10,450,0.15000000000000002,0.00208308392792513
-10,450,0.2,0.002012255442145635
-10,450,0.25,0.001952323646486063
-10,450,0.30000000000000004,0.0019032885409464133
-10,450,0.35000000000000003,0.001865150125526685
-10,450,0.4,0.00183790840022688
-10,450,0.45,0.0018215633650469965
-10,450,0.5,0.0018161150199870356
-10,450,0.55,0.001821563365046997
-10,450,0.6000000000000001,0.00183790840022688
-10,450,0.65,0.001865150125526685
-10,450,0.7000000000000001,0.0019032885409464133
-10,450,0.75,0.001952323646486063
-10,450,0.8,0.002012255442145635
-10,450,0.8500000000000001,0.00208308392792513
-10,450,0.9,0.002164809103824546
-10,450,0.9500000000000001,0.0022574309698438853
-10,450,1.0,0.0023609495259831466
-10,500,0.0,0.0023723550792487656
-10,500,0.05,0.0022683364334663194
-10,500,0.1,0.0021752671188188678
-10,500,0.15000000000000002,0.0020931471353064107
-10,500,0.2,0.0020219764829289477
-10,500,0.25,0.001961755161686479
-10,500,0.30000000000000004,0.0019124831715790049
-10,500,0.35000000000000003,0.0018741605126065244
-10,500,0.4,0.001846787184769039
-10,500,0.45,0.0018303631880665471
-10,500,0.5,0.0018248885224990505
-10,500,0.55,0.001830363188066548
-10,500,0.6000000000000001,0.001846787184769039
-10,500,0.65,0.0018741605126065244
-10,500,0.7000000000000001,0.0019124831715790049
-10,500,0.75,0.001961755161686479
-10,500,0.8,0.0020219764829289477
-10,500,0.8500000000000001,0.0020931471353064107
-10,500,0.9,0.0021752671188188678
-10,500,0.9500000000000001,0.0022683364334663194
-10,500,1.0,0.0023723550792487656
-10,550,0.0,0.002383760632514384
-10,550,0.05,0.0022792418970887535
-10,550,0.1,0.002185725133813189
-10,550,0.15000000000000002,0.0021032103426876915
-10,550,0.2,0.0020316975237122596
-10,550,0.25,0.0019711866768868944
-10,550,0.30000000000000004,0.001921677802211596
-10,550,0.35000000000000003,0.0018831708996863634
-10,550,0.4,0.0018556659693111975
-10,550,0.45,0.001839163011086098
-10,550,0.5,0.001833662025011065
-10,550,0.55,0.0018391630110860984
-10,550,0.6000000000000001,0.0018556659693111975
-10,550,0.65,0.0018831708996863634
-10,550,0.7000000000000001,0.001921677802211596
-10,550,0.75,0.0019711866768868944
-10,550,0.8,0.0020316975237122596
-10,550,0.8500000000000001,0.0021032103426876915
-10,550,0.9,0.002185725133813189
-10,550,0.9500000000000001,0.002279241897088754
-10,550,1.0,0.002383760632514384
-10,600,0.0,0.002395166185780004
-10,600,0.05,0.002290147360711188
-10,600,0.1,0.0021961831488075106
-10,600,0.15000000000000002,0.0021132735500689723
-10,600,0.2,0.002041418564495572
-10,600,0.25,0.0019806181920873104
-10,600,0.30000000000000004,0.0019308724328441875
-10,600,0.35000000000000003,0.0018921812867662025
-10,600,0.4,0.0018645447538533568
-10,600,0.45,0.0018479628341056486
-10,600,0.5,0.0018424355275230798
-10,600,0.55,0.0018479628341056492
-10,600,0.6000000000000001,0.0018645447538533568
-10,600,0.65,0.0018921812867662025
-10,600,0.7000000000000001,0.0019308724328441875
-10,600,0.75,0.0019806181920873104
-10,600,0.8,0.002041418564495572
-10,600,0.8500000000000001,0.0021132735500689723
-10,600,0.9,0.0021961831488075106
-10,600,0.9500000000000001,0.002290147360711188
-10,600,1.0,0.002395166185780004
-10,650,0.0,0.0024065717390456226
-10,650,0.05,0.002301052824333622
-10,650,0.1,0.002206641163801832
-10,650,0.15000000000000002,0.002123336757450253
-10,650,0.2,0.002051139605278884
-10,650,0.25,0.001990049707287726
-10,650,0.30000000000000004,0.0019400670634767787
-10,650,0.35000000000000003,0.0019011916738460412
-10,650,0.4,0.0018734235383955152
-10,650,0.45,0.0018567626571251992
-10,650,0.5,0.0018512090300350941
-10,650,0.55,0.0018567626571251998
-10,650,0.6000000000000001,0.0018734235383955152
-10,650,0.65,0.0019011916738460412
-10,650,0.7000000000000001,0.0019400670634767787
-10,650,0.75,0.001990049707287726
-10,650,0.8,0.002051139605278884
-10,650,0.8500000000000001,0.002123336757450253
-10,650,0.9,0.002206641163801832
-10,650,0.9500000000000001,0.0023010528243336222
-10,650,1.0,0.0024065717390456226
-10,700,0.0,0.0024179772923112416
-10,700,0.05,0.0023119582879560564
-10,700,0.1,0.002217099178796154
-10,700,0.15000000000000002,0.002133399964831534
-10,700,0.2,0.0020608606460621967
-10,700,0.25,0.001999481222488142
-10,700,0.30000000000000004,0.0019492616941093703
-10,700,0.35000000000000003,0.0019102020609258806
-10,700,0.4,0.0018823023229376744
-10,700,0.45,0.0018655624801447502
-10,700,0.5,0.0018599825325471089
-10,700,0.55,0.0018655624801447506
-10,700,0.6000000000000001,0.0018823023229376744
-10,700,0.65,0.0019102020609258806
-10,700,0.7000000000000001,0.0019492616941093703
-10,700,0.75,0.001999481222488142
-10,700,0.8,0.0020608606460621967
-10,700,0.8500000000000001,0.002133399964831534
-10,700,0.9,0.002217099178796154
-10,700,0.9500000000000001,0.002311958287956057
-10,700,1.0,0.0024179772923112416
0,-400,0.0,0.0016812748153442972
0,-400,0.05,0.0016075573811330467
0,-400,0.1,0.0015415996768387706
0,-400,0.15000000000000002,0.0014834017024614682
0,-400,0.2,0.0014329634580011394
0,-400,0.25,0.001390284943457784
0,-400,0.30000000000000004,0.0013553661588314025
0,-400,0.35000000000000003,0.0013282071041219945
0,-400,0.4,0.0013088077793295607
0,-400,0.45,0.0012971681844541
0,-400,0.5,0.001293288319495613
0,-400,0.55,0.0012971681844541002
0,-400,0.6000000000000001,0.0013088077793295607
0,-400,0.65,0.0013282071041219945
0,-400,0.7000000000000001,0.0013553661588314025
0,-400,0.75,0.001390284943457784
0,-400,0.8,0.0014329634580011394
0,-400,0.8500000000000001,0.0014834017024614682
0,-400,0.9,0.0015415996768387706
0,-400,0.9500000000000001,0.0016075573811330471
0,-400,1.0,0.0016812748153442972
0,-350,0.0,0.0016731132871144702
0,-350,0.05,0.0015997537045256045
0,-350,0.1,0.0015341161832618834
0,-350,0.15000000000000002,0.0014762007233233055
0,-350,0.2,0.0014260073247098714
0,-350,0.25,0.0013835359874215809
0,-350,0.30000000000000004,0.0013487867114584343
0,-350,0.35000000000000003,0.0013217594968204314
0,-350,0.4,0.0013024543435075722
0,-350,0.45,0.0012908712515198565
0,-350,0.5,0.0012870102208572848
0,-350,0.55,0.0012908712515198567
0,-350,0.6000000000000001,0.0013024543435075722
0,-350,0.65,0.0013217594968204314
0,-350,0.7000000000000001,0.0013487867114584343
0,-350,0.75,0.0013835359874215809
0,-350,0.8,0.0014260073247098714
0,-350,0.8500000000000001,0.0014762007233233055
0,-350,0.9,0.0015341161832618834
0,-350,0.9500000000000001,0.001599753704525605
0,-350,1.0,0.0016731132871144702
0,-300,0.0,0.0016649517588846437
0,-300,0.05,0.001591950027918163
0,-300,0.1,0.0015266326896849962
0,-300,0.15000000000000002,0.0014689997441851431
0,-300,0.2,0.001419051191418604
0,-300,0.25,0.0013767870313853784
0,-300,0.30000000000000004,0.0013422072640854666
0,-300,0.35000000000000003,0.0013153118895188685
0,-300,0.4,0.0012961009076855841
0,-300,0.45,0.0012845743185856135
0,-300,0.5,0.0012807321222189567
0,-300,0.55,0.0012845743185856138
0,-300,0.6000000000000001,0.0012961009076855841
0,-300,0.65,0.0013153118895188685
0,-300,0.7000000000000001,0.0013422072640854666
0,-300,0.75,0.0013767870313853784
0,-300,0.8,0.001419051191418604
0,-300,0.8500000000000001,0.0014689997441851431
0,-300,0.9,0.0015266326896849962
0,-300,0.9500000000000001,0.0015919500279181632
0,-300,1.0,0.0016649517588846437
0,-250,0.0,0.001656790230654817
0,-250,0.05,0.0015841463513107208
0,-250,0.1,0.001519149196108109
0,-250,0.15000000000000002,0.0014617987650469805
0,-250,0.2,0.001412095058127336
0,-250,0.25,0.0013700380753491753
0,-250,0.30000000000000004,0.0013356278167124984
0,-250,0.35000000000000003,0.0013088642822173054
0,-250,0.4,0.001289747471863596
0,-250,0.45,0.00127827738565137
0,-250,0.5,0.0012744540235806283
0,-250,0.55,0.0012782773856513704
0,-250,0.6000000000000001,0.001289747471863596
0,-250,0.65,0.0013088642822173054
0,-250,0.7000000000000001,0.0013356278167124984
0,-250,0.75,0.0013700380753491753
0,-250,0.8,0.001412095058127336
0,-250,0.8500000000000001,0.0014617987650469805
0,-250,0.9,0.001519149196108109
0,-250,0.9500000000000001,0.001584146351310721
0,-250,1.0,0.001656790230654817
0,-200,0.0,0.0016486287024249904
0,-200,0.05,0.0015763426747032788
0,-200,0.1,0.0015116657025312217
0,-200,0.15000000000000002,0.0014545977859088182
0,-200,0.2,0.0014051389248360686
0,-200,0.25,0.0013632891193129726
0,-200,0.30000000000000004,0.0013290483693395305
0,-200,0.35000000000000003,0.0013024166749157423
0,-200,0.4,0.0012833940360416078
0,-200,0.45,0.001271980452717127
0,-200,0.5,0.0012681759249423001
0,-200,0.55,0.0012719804527171273
0,-200,0.6000000000000001,0.0012833940360416078
0,-200,0.65,0.0013024166749157423
0,-200,0.7000000000000001,0.0013290483693395305
0,-200,0.75,0.0013632891193129726
0,-200,0.8,0.0014051389248360686
0,-200,0.8500000000000001,0.0014545977859088182
0,-200,0.9,0.0015116657025312217
0,-200,0.9500000000000001,0.001576342674703279
0,-200,1.0,0.0016486287024249904
0,-150,0.0,0.0016404671741951636
0,-150,0.05,0.0015685389980958368
0,-150,0.1,0.0015041822089543343
0,-150,0.15000000000000002,0.0014473968067706556
0,-150,0.2,0.0013981827915448008
0,-150,0.25,0.0013565401632767698
0,-150,0.30000000000000004,0.0013224689219665624
0,-150,0.35000000000000003,0.001295969067614179
0,-150,0.4,0.0012770406002196198
0,-150,0.45,0.0012656835197828837
0,-150,0.5,0.001261897826303972
0,-150,0.55,0.001265683519782884
0,-150,0.6000000000000001,0.0012770406002196198
0,-150,0.65,0.001295969067614179
0,-150,0.7000000000000001,0.0013224689219665624
0,-150,0.75,0.0013565401632767698
0,-150,0.8,0.0013981827915448008
0,-150,0.8500000000000001,0.0014473968067706556
0,-150,0.9,0.0015041822089543343
0,-150,0.9500000000000001,0.001568538998095837
0,-150,1.0,0.0016404671741951636
0,-100,0.0,0.0016323056459653371
0,-100,0.05,0.0015607353214883949
0,-100,0.1,0.0014966987153774472
0,-100,0.15000000000000002,0.0014401958276324932
0,-100,0.2,0.0013912266582535332
0,-100,0.25,0.0013497912072405669
0,-100,0.30000000000000004,0.0013158894745935947
0,-100,0.35000000000000003,0.001289521460312616
0,-100,0.4,0.0012706871643976315
0,-100,0.45,0.0012593865868486406
0,-100,0.5,0.0012556197276656438
0,-100,0.55,0.001259386586848641
0,-100,0.6000000000000001,0.0012706871643976315
0,-100,0.65,0.001289521460312616
0,-100,0.7000000000000001,0.0013158894745935947
0,-100,0.75,0.0013497912072405669
0,-100,0.8,0.0013912266582535332
0,-100,0.8500000000000001,0.0014401958276324932
0,-100,0.9,0.0014966987153774472
0,-100,0.9500000000000001,0.0015607353214883953
0,-100,1.0,0.0016323056459653371
0,-50,0.0,0.0016241441177355103
0,-50,0.05,0.0015529316448809531
0,-50,0.1,0.00148921522180056
0,-50,0.15000000000000002,0.001432994848494331
0,-50,0.2,0.0013842705249622657
0,-50,0.25,0.0013430422512043642
0,-50,0.30000000000000004,0.0013093100272206265
0,-50,0.35000000000000003,0.0012830738530110529
0,-50,0.4,0.0012643337285756435
0,-50,0.45,0.0012530896539143974
0,-50,0.5,0.0012493416290273156
0,-50,0.55,0.0012530896539143977
0,-50,0.6000000000000001,0.0012643337285756435
0,-50,0.65,0.0012830738530110529
0,-50,0.7000000000000001,0.0013093100272206265
0,-50,0.75,0.0013430422512043642
0,-50,0.8,0.0013842705249622657
0,-50,0.8500000000000001,0.001432994848494331
0,-50,0.9,0.00148921522180056
0,-50,0.9500000000000001,0.0015529316448809533
0,-50,1.0,0.0016241441177355103
0,0,0.0,0.0016159825895056836
0,0,0.05,0.0015451279682735112
0,0,0.1,0.0014817317282236728
0,0,0.15000000000000002,0.0014257938693561683
0,0,0.2,0.001377314391670998
0,0,0.25,0.0013362932951681613
0,0,0.30000000000000004,0.0013027305798476588
0,0,0.35000000000000003,0.00127662624570949
0,0,0.4,0.0012579802927536554
0,0,0.45,0.0012467927209801543
0,0,0.5,0.0012430635303889875
0,0,0.55,0.0012467927209801545
0,0,0.6000000000000001,0.0012579802927536554
0,0,0.65,0.00127662624570949
0,0,0.7000000000000001,0.0013027305798476588
0,0,0.75,0.0013362932951681613
0,0,0.8,0.001377314391670998
0,0,0.8500000000000001,0.0014257938693561683
0,0,0.9,0.0014817317282236728
0,0,0.9500000000000001,0.0015451279682735114
0,0,1.0,0.0016159825895056836
0,50,0.0,0.0016241441177355103
0,50,0.05,0.0015529316448809531
0,50,0.1,0.00148921522180056
0,50,0.15000000000000002,0.001432994848494331
0,50,0.2,0.0013842705249622657
0,50,0.25,0.0013430422512043642
0,50,0.30000000000000004,0.0013093100272206265
0,50,0.35000000000000003,0.0012830738530110529
0,50,0.4,0.0012643337285756435
0,50,0.45,0.0012530896539143974
0,50,0.5,0.0012493416290273156
0,50,0.55,0.0012530896539143977
0,50,0.6000000000000001,0.0012643337285756435
0,50,0.65,0.0012830738530110529
0,50,0.7000000000000001,0.0013093100272206265
0,50,0.75,0.0013430422512043642
0,50,0.8,0.0013842705249622657
0,50,0.8500000000000001,0.001432994848494331
0,50,0.9,0.00148921522180056
0,50,0.9500000000000001,0.0015529316448809533
0,50,1.0,0.0016241441177355103
0,100,0.0,0.0016323056459653371
0,100,0.05,0.0015607353214883949
0,100,0.1,0.0014966987153774472
0,100,0.15000000000000002,0.0014401958276324932
0,100,0.2,0.0013912266582535332
0,100,0.25,0.0013497912072405669
0,100,0.30000000000000004,0.0013158894745935947
0,100,0.35000000000000003,0.001289521460312616
0,100,0.4,0.0012706871643976315
0,100,0.45,0.0012593865868486406
0,100,0.5,0.0012556197276656438
0,100,0.55,0.001259386586848641
0,100,0.6000000000000001,0.0012706871643976315
0,100,0.65,0.001289521460312616
0,100,0.7000000000000001,0.0013158894745935947
0,100,0.75,0.0013497912072405669
0,100,0.8,0.0013912266582535332
0,100,0.8500000000000001,0.0014401958276324932
0,100,0.9,0.0014966987153774472
0,100,0.9500000000000001,0.0015607353214883953
0,100,1.0,0.0016323056459653371
0,150,0.0,0.0016404671741951636
0,150,0.05,0.0015685389980958368
0,150,0.1,0.0015041822089543343
0,150,0.15000000000000002,0.0014473968067706556
0,150,0.2,0.0013981827915448008
0,150,0.25,0.0013565401632767698
0,150,0.30000000000000004,0.0013224689219665624
0,150,0.35000000000000003,0.001295969067614179
0,150,0.4,0.0012770406002196198
0,150,0.45,0.0012656835197828837
0,150,0.5,0.001261897826303972
0,150,0.55,0.001265683519782884
0,150,0.6000000000000001,0.0012770406002196198
0,150,0.65,0.001295969067614179
0,150,0.7000000000000001,0.0013224689219665624
0,150,0.75,0.0013565401632767698
0,150,0.8,0.0013981827915448008
0,150,0.8500000000000001,0.0014473968067706556
0,150,0.9,0.0015041822089543343
0,150,0.9500000000000001,0.001568538998095837
0,150,1.0,0.0016404671741951636
0,200,0.0,0.0016486287024249904
0,200,0.05,0.0015763426747032788
0,200,0.1,0.0015116657025312217
0,200,0.15000000000000002,0.0014545977859088182
0,200,0.2,0.0014051389248360686
0,200,0.25,0.0013632891193129726
0,200,0.30000000000000004,0.0013290483693395305
0,200,0.35000000000000003,0.0013024166749157423
0,200,0.4,0.0012833940360416078
0,200,0.45,0.001271980452717127
0,200,0.5,0.0012681759249423001
0,200,0.55,0.0012719804527171273
0,200,0.6000000000000001,0.0012833940360416078
0,200,0.65,0.0013024166749157423
0,200,0.7000000000000001,0.0013290483693395305
0,200,0.75,0.0013632891193129726
0,200,0.8,0.0014051389248360686
0,200,0.8500000000000001,0.0014545977859088182
0,200,0.9,0.0015116657025312217
0,200,0.9500000000000001,0.001576342674703279
0,200,1.0,0.0016486287024249904
0,250,0.0,0.001656790230654817
0,250,0.05,0.0015841463513107208
0,250,0.1,0.001519149196108109
0,250,0.15000000000000002,0.0014617987650469805
0,250,0.2,0.001412095058127336
0,250,0.25,0.0013700380753491753
0,250,0.30000000000000004,0.0013356278167124984
0,250,0.35000000000000003,0.0013088642822173054
0,250,0.4,0.001289747471863596
0,250,0.45,0.00127827738565137
0,250,0.5,0.0012744540235806283
0,250,0.55,0.0012782773856513704
0,250,0.6000000000000001,0.001289747471863596
0,250,0.65,0.0013088642822173054
0,250,0.7000000000000001,0.0013356278167124984
0,250,0.75,0.0013700380753491753
0,250,0.8,0.001412095058127336
0,250,0.8500000000000001,0.0014617987650469805
0,250,0.9,0.001519149196108109
0,250,0.9500000000000001,0.001584146351310721
0,250,1.0,0.001656790230654817
0,300,0.0,0.0016649517588846437
0,300,0.05,0.001591950027918163
0,300,0.1,0.0015266326896849962
0,300,0.15000000000000002,0.0014689997441851431
0,300,0.2,0.001419051191418604
0,300,0.25,0.0013767870313853784
0,300,0.30000000000000004,0.0013422072640854666
0,300,0.35000000000000003,0.0013153118895188685
0,300,0.4,0.0012961009076855841
0,300,0.45,0.0012845743185856135
0,300,0.5,0.0012807321222189567
0,300,0.55,0.0012845743185856138
0,300,0.6000000000000001,0.0012961009076855841
0,300,0.65,0.0013153118895188685
0,300,0.7000000000000001,0.0013422072640854666
0,300,0.75,0.0013767870313853784
0,300,0.8,0.001419051191418604
0,300,0.8500000000000001,0.0014689997441851431
0,300,0.9,0.0015266326896849962
0,300,0.9500000000000001,0.0015919500279181632
0,300,1.0,0.0016649517588846437
0,350,0.0,0.0016731132871144702
0,350,0.05,0.0015997537045256045
0,350,0.1,0.0015341161832618834
0,350,0.15000000000000002,0.0014762007233233055
0,350,0.2,0.0014260073247098714
0,350,0.25,0.0013835359874215809
0,350,0.30000000000000004,0.0013487867114584343
0,350,0.35000000000000003,0.0013217594968204314
0,350,0.4,0.0013024543435075722
0,350,0.45,0.0012908712515198565
0,350,0.5,0.0012870102208572848
0,350,0.55,0.0012908712515198567
0,350,0.6000000000000001,0.0013024543435075722
0,350,0.65,0.0013217594968204314
0,350,0.7000000000000001,0.0013487867114584343
0,350,0.75,0.0013835359874215809
0,350,0.8,0.0014260073247098714
0,350,0.8500000000000001,0.0014762007233233055
0,350,0.9,0.0015341161832618834
0,350,0.9500000000000001,0.001599753704525605
0,350,1.0,0.0016731132871144702
0,400,0.0,0.0016812748153442972
0,400,0.05,0.0016075573811330467
0,400,0.1,0.0015415996768387706
0,400,0.15000000000000002,0.0014834017024614682
0,400,0.2,0.0014329634580011394
0,400,0.25,0.001390284943457784
0,400,0.30000000000000004,0.0013553661588314025
0,400,0.35000000000000003,0.0013282071041219945
0,400,0.4,0.0013088077793295607
0,400,0.45,0.0012971681844541
0,400,0.5,0.001293288319495613
0,400,0.55,0.0012971681844541002
0,400,0.6000000000000001,0.0013088077793295607
0,400,0.65,0.0013282071041219945
0,400,0.7000000000000001,0.0013553661588314025
0,400,0.75,0.001390284943457784
0,400,0.8,0.0014329634580011394
0,400,0.8500000000000001,0.0014834017024614682
0,400,0.9,0.0015415996768387706
0,400,0.9500000000000001,0.0016075573811330471
0,400,1.0,0.0016812748153442972
0,450,0.0,0.0016894363435741237
0,450,0.05,0.0016153610577404887
0,450,0.1,0.0015490831704156579
0,450,0.15000000000000002,0.0014906026815996304
0,450,0.2,0.001439919591292407
0,450,0.25,0.0013970338994939867
0,450,0.30000000000000004,0.0013619456062043702
0,450,0.35000000000000003,0.0013346547114235574
0,450,0.4,0.0013151612151515485
0,450,0.45,0.001303465117388343
0,450,0.5,0.0012995664181339411
0,450,0.55,0.0013034651173883431
0,450,0.6000000000000001,0.0013151612151515485
0,450,0.65,0.0013346547114235574
0,450,0.7000000000000001,0.0013619456062043702
0,450,0.75,0.0013970338994939867
0,450,0.8,0.001439919591292407
0,450,0.8500000000000001,0.0014906026815996304
0,450,0.9,0.0015490831704156579
0,450,0.9500000000000001,0.0016153610577404889
0,450,1.0,0.0016894363435741237
0,500,0.0,0.0016975978718039508
0,500,0.05,0.0016231647343479308
0,500,0.1,0.001556566663992545
0,500,0.15000000000000002,0.001497803660737793
0,500,0.2,0.0014468757245836748
0,500,0.25,0.0014037828555301896
0,500,0.30000000000000004,0.0013685250535773385
0,500,0.35000000000000003,0.0013411023187251206
0,500,0.4,0.001321514650973537
0,500,0.45,0.0013097620503225865
0,500,0.5,0.0013058445167722695
0,500,0.55,0.0013097620503225867
0,500,0.6000000000000001,0.001321514650973537
0,500,0.65,0.0013411023187251206
0,500,0.7000000000000001,0.0013685250535773385
0,500,0.75,0.0014037828555301896
0,500,0.8,0.0014468757245836748
0,500,0.8500000000000001,0.001497803660737793
0,500,0.9,0.001556566663992545
0,500,0.9500000000000001,0.001623164734347931
0,500,1.0,0.0016975978718039508
0,550,0.0,0.0017057594000337772
0,550,0.05,0.0016309684109553726
0,550,0.1,0.0015640501575694323
0,550,0.15000000000000002,0.0015050046398759553
